id,rating,genre,director,writer,theater_date,runtime,rating_10_point,fresh
1329,R,Drama|Mystery and Suspense,Curtis Hanson,Amanda Silver,1992-01-10,110,6.2,1.0
1330,R,Drama|Mystery and Suspense,Mike Figgis,Richard Jefferies,2003-09-19,119,4.9,0.0
1331,PG,Art House and International|Drama,unknown,Anne Cameron,,109,6.2,1.0
1332,NR,Drama|Television,Rick Hauser,unknown,,240,6.2,1.0
1334,PG-13,Comedy|Romance,Youssef Delara,Victor Teran|Youssef Delara|Staci Robinson,2016-12-09,104,5.6,1.0
1335,R,Comedy,Steve Carr,unknown,2000-01-12,98,5.2,0.0
1336,R,Art House and International|Classics|Horror|Mystery and Suspense,Jimmy Sangster,Tudor Gates,1971-09-02,95,2.0,0.0
1337,PG-13,Comedy|Drama,Paul Weitz,Paul Weitz,2006-04-21,108,5.9,0.0
1338,R,Art House and International|Comedy,Wayne Wang|Paul Auster,Paul Auster|Wayne Wang,1995-10-13,89,5.8,0.0
1339,PG,Comedy|Romance,Eleanor Coppola,Eleanor Coppola,2017-05-12,92,5.6,0.0
1340,PG-13,Comedy|Drama|Mystery and Suspense,Brian Robbins,Mark Schwahn|Marc Hyman|Jon Zack,2004-01-30,92,4.9,0.0
1341,PG,Action and Adventure|Comedy|Kids and Family,Brian Levant,unknown,2002-01-18,99,4.9,0.0
1342,PG,Action and Adventure|Comedy|Kids and Family,Uli Edel|Ulrich Edel,Karey Kirkpatrick|Larry Wilson|Nicholas Waller,2000-10-27,105,6.2,1.0
1343,NR,Action and Adventure|Art House and International|Drama,Herman Yau,Yeung-tat Wong,2009-08-13,100,6.2,1.0
1344,NR,Classics|Drama,Fred Zinnemann,Robert Anderson,1959-07-18,149,7.4,1.0
1346,G,Classics|Drama|Mystery and Suspense,John Frankenheimer,Elizabeth Stroud|Guy Trosper|Guy Troper,1962-07-03,143,7.0,1.0
1347,NR,Comedy|Drama|Romance,Clara Law,Clara Law|Eddie L C Fong|Eddie Ling-Ching Fong,2000-05-10,118,6.2,0.0
1349,NR,Comedy|Drama,Dave McLaughlin,Dave McLaughlin,2008-03-14,102,5.8,1.0
1350,NR,Art House and International|Drama,unknown,unknown,2000-10-20,88,6.2,1.0
1351,NR,Art House and International|Documentary|Drama,Khyentse Norbu,Khyentse Norbu,2005-01-28,108,6.2,1.0
1352,R,Comedy,Martha Coolidge,unknown,,93,6.2,1.0
1353,NR,Classics|Comedy,unknown,Laura Kerr|Allen Rivkin|Alan Rivkin,,97,6.8,1.0
1354,PG,Action and Adventure|Comedy|Drama|Kids and Family,John Roberts,Colin Welland,1995-06-01,94,7.0,1.0
1355,NR,Art House and International|Mystery and Suspense,Ching Wan Lau|Leung Siu Hung|Patrick Yau,unknown,1998-01-01,85,6.1,1.0
1357,PG,Action and Adventure|Classics|Drama|Romance,John Huston,John Huston|James Agee|Peter Viertel,1951-12-23,105,6.2,1.0
1358,G,Classics|Comedy|Drama|Romance,John Ford,unknown,1952-08-14,129,7.7,1.0
1359,NR,Classics|Comedy|Musical and Performing Arts|Romance,Norman Taurog|Busby Berkeley,unknown,1943-11-26,99,6.4,1.0
1361,PG,Action and Adventure|Classics|Drama|Horror|Mystery and Suspense|Science Fiction and Fantasy,unknown,unknown,1968-09-24,91,6.2,1.0
1362,PG-13,Drama,Mike Binder,Mike Binder,2015-01-30,90,5.8,0.0
1363,R,Comedy|Mystery and Suspense,Frank Perry,Nora Ephron|Susan Isaacs,,99,5.2,1.0
1364,PG,Comedy,Larry Peerce,Stephen Alix|Nancey Silvers,,92,6.2,1.0
1365,R,Art House and International|Horror,Ken Russell,Ken Russell,1988-01-01,93,5.6,1.0
1366,R,Action and Adventure|Comedy|Drama|Mystery and Suspense,Guy Ritchie,Guy Ritchie,1999-03-05,105,7.0,1.0
1368,R,Action and Adventure|Drama|Mystery and Suspense,William Friedkin,Stephen Gaghan,2000-04-07,127,5.9,0.0
1369,R,Drama,Jeffrey Bell,Jeffrey Bell,1994-06-01,91,6.2,1.0
1370,NR,Drama,Rolando Colla,Rolando Colla|Roberto Scarpetti,,101,6.2,1.0
1372,NR,Action and Adventure,unknown,unknown,,93,6.2,1.0
1373,NR,Drama|Television,Don McBrearty,unknown,,180,6.2,1.0
1374,NR,Drama,Desiree Akhavan,Desiree Akhavan|Cecilia Frugiuele,2018-08-03,90,6.2,1.0
1375,PG,Classics|Comedy|Drama,Jack Lemmon,John Paxton,1971-09-17,113,6.4,1.0
1376,PG-13,Comedy,Peter Billingsley,Jon Favreau|Vince Vaughn|Dana Fox,2009-10-09,107,4.7,0.0
1377,NR,Action and Adventure|Drama,Howard Hawks,George Kirgo,1965-11-09,110,6.2,1.0
1378,PG,Comedy|Drama,Diane Keaton,Richard LaGravenese,1995-09-15,94,6.5,1.0
1379,PG,Action and Adventure,unknown,David Hughes,,92,6.2,1.0
1380,NR,Art House and International|Drama|Special Interest,Michael Haneke,unknown,1994-01-01,96,6.2,1.0
1381,R,Comedy|Romance,Judd Apatow,Judd Apatow,2007-06-01,129,7.3,1.0
1382,R,Horror|Mystery and Suspense,Albert Band,unknown,1981-03-11,85,3.7,0.0
1383,PG,Animation|Comedy|Kids and Family,Walt Becker,unknown,2015-12-18,86,4.3,0.0
1385,NR,Classics|Comedy,Bud Yorkin,Norman Lear|Robert Kaufman,1967-01-01,109,7.4,1.0
1386,G,Art House and International|Comedy|Horror,Roman Polanski,unknown,1967-11-13,107,6.3,1.0
1387,R,Drama|Mystery and Suspense,Shawn Christensen,Shawn Christensen|Jason Dolan,2018-03-02,120,5.4,0.0
1388,NR,Classics|Horror|Science Fiction and Fantasy,unknown,unknown,1953-06-01,85,5.3,1.0
1389,PG-13,Action and Adventure|Comedy,Ron Shelton,Ron Shelton,2017-12-08,90,4.4,0.0
1390,R,Art House and International|Comedy|Drama|Gay and Lesbian,Kevin Dowling|Geoff Burton,David Stevens,1995-03-08,99,6.6,1.0
1391,G,Drama|Mystery and Suspense,Irving Lerner,Benjamin Simcoe,1958-12-01,81,6.2,1.0
1392,PG-13,Comedy|Drama|Romance,unknown,unknown,1997-12-23,139,7.0,1.0
1393,R,unknown,Fred Olen Ray,Fred Olen Ray,,84,1.5,0.0
1394,R,Comedy,unknown,unknown,2008-02-01,87,4.1,0.0
1395,NR,Drama|Mystery and Suspense,unknown,unknown,,79,6.2,1.0
1396,PG-13,Drama|Musical and Performing Arts,Prince,Prince,1990-11-02,95,4.8,0.0
1397,NR,Action and Adventure|Mystery and Suspense,Stephen Poliakoff,Stephen Poliakoff,,112,6.2,1.0
1398,PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,unknown,2010-04-09,110,5.4,0.0
1399,R,Drama|Horror,Trey Edward Shults,Trey Edward Shults,2017-06-09,91,6.9,1.0
1400,R,Drama|Mystery and Suspense,Andy Wolk,Jim Piddock,1992-11-11,105,3.9,0.0
1402,PG,Action and Adventure|Science Fiction and Fantasy,Roger Vadim,Clement Biddle Wood|Tudor Gates|Vittori Bonicelli|Roger Vadim|Terry Southern|Jean-Claude Forest|Claude Brule|Vittorio Bonicelli|Brian Degas,1968-10-10,98,6.1,1.0
1403,NR,Action and Adventure|Comedy|Musical and Performing Arts|Science Fiction and Fantasy|Western,Cory McAbee,Cory McAbee,2001-10-12,94,6.1,1.0
1405,PG,Action and Adventure|Drama,Christopher Cain,unknown,1984-01-01,93,6.2,1.0
1406,NR,Comedy|Romance,Rose Troche,Robert Farrar,1999-05-28,96,7.0,1.0
1407,NR,Action and Adventure|Classics|Comedy|Musical and Performing Arts,Charles Lamont,John Grant|Howard Dimsdale,,70,5.4,1.0
1408,R,Art House and International|Comedy|Drama,unknown,unknown,1999-04-16,101,6.2,1.0
1409,NR,Art House and International|Classics|Comedy|Drama|Romance,Luigi Comencini,unknown,1954-09-20,90,6.2,1.0
1410,NR,Documentary,Mai Iskander,unknown,,83,6.6,1.0
1411,R,Horror|Mystery and Suspense,Michael Wadleigh,unknown,1981-07-24,115,5.7,1.0
1412,NR,Classics|Comedy|Drama|Musical and Performing Arts,Lance Comfort,unknown,,82,6.2,1.0
1413,NR,Drama|Musical and Performing Arts,Hammudi Al-Rahmoun Font|Hammudi al-Rahmoun,Hammudi Al-Rahmoun Font|Hammudi al-Rahmoun,,69,8.0,1.0
1415,NR,Action and Adventure|Art House and International|Drama|Mystery and Suspense,Kinji Fukasaku,Kenta Fukasaku,2000-01-01,114,6.9,1.0
1418,G,Action and Adventure|Animation|Comedy|Drama|Kids and Family,Peter Lord|Nick Park,Jack Rosenthal|Karey Kirkpatrick,2000-06-21,85,7.2,1.0
1419,NR,Classics|Comedy|Kids and Family|Romance,Frank Tashlin|Jerry Lewis,Frank Tashlin,1960-12-18,91,6.6,1.0
1420,R,Comedy|Drama,Miguel Arteta,Mike White,2002-08-07,93,6.8,1.0
1423,G,Action and Adventure|Comedy|Kids and Family|Mystery and Suspense|Science Fiction and Fantasy,Robert Stevenson,Bill Walsh,1975-08-06,93,6.2,1.0
1424,PG-13,Action and Adventure|Horror|Kids and Family|Science Fiction and Fantasy,Andrew Stanton|Mark Atkins,Mark Atkins|Mark Andrews|Michael Chabon|Andrew Stanton,2012-03-09,118,6.0,1.0
1426,R,Horror|Science Fiction and Fantasy,Vincenzo Natali,Andre Bijelic|Vincenzo Natali|Graeme Manson|Graem Mansone,1998-09-11,90,6.2,1.0
1428,R,Comedy|Drama|Romance,Lasse Hallstrom,Lasse Hallstrom|Malia Scotch Marmo,1990-06-01,115,6.1,1.0
1431,R,Drama,Ron Shelton,Ron Shelton,1994-12-02,128,6.4,1.0
1433,NR,Action and Adventure|Science Fiction and Fantasy,Tonino Ricci,Tito Carpi,,83,6.2,1.0
1434,NR,Drama|Romance,Chris Thomson,unknown,,294,6.2,1.0
1435,PG-13,Comedy,unknown,unknown,2008-02-08,114,5.2,0.0
1436,NR,Classics|Comedy|Romance,George Cukor,Donald Ogden Stewart|Waldo Salt,1940-12-01,112,6.2,1.0
1437,R,Horror|Mystery and Suspense,John Huston,unknown,,94,6.2,1.0
1439,R,Action and Adventure|Drama|Mystery and Suspense,Jamaa Fanaka,Jamaa Fanaka,1980-04-04,99,4.0,0.0
1441,NR,Comedy,Olivier Doran,unknown,,85,6.2,1.0
1442,PG,Kids and Family|Science Fiction and Fantasy,Chris Columbus,Steve Kloves,2002-11-15,161,6.9,1.0
1443,NR,Classics|Horror|Mystery and Suspense,Blake Edwards,Mildred Gordon|Gordon Elliott,1962-01-01,123,7.4,1.0
1444,R,Drama|Mystery and Suspense,Andrew Chapman,Andrew Chapman,,95,6.2,1.0
1445,NR,Classics|Comedy|Romance,David Swift,David Swift|Lawrence Roman|Frank de Vol,1963-10-23,110,5.1,0.0
1446,PG-13,Comedy,Jay Roach,John Hamburg|Jim Herzfeld,2000-10-06,108,6.5,1.0
1447,R,Art House and International|Drama|Mystery and Suspense,unknown,unknown,2011-10-14,117,7.0,1.0
1448,G,Classics|Drama,Ulu Grosbard,unknown,1968-10-13,108,6.2,1.0
1449,PG-13,Comedy|Horror|Mystery and Suspense,Lewis Teague,Stephen King,1985-04-12,94,5.7,1.0
1450,R,Drama|Romance,John Maybury,Sharman MacDonald,2008-05-15,111,5.9,0.0
1451,NR,Mystery and Suspense|Science Fiction and Fantasy,Julius Onah,Oren Uziel,2018-02-04,90,5.6,0.0
1453,PG-13,Comedy|Romance,unknown,unknown,1989-06-01,119,5.5,0.0
1454,R,Comedy,unknown,Kimi Peck|Dalene Young,,95,6.0,1.0
1457,NR,Classics|Drama|Science Fiction and Fantasy,Fritz Lang,Fritz Lang|Robert Liebmann|Charles Spaak/ Bernard Zimmer,1934-05-15,85,7.2,1.0
1458,NR,Art House and International|Mystery and Suspense,Nikos Nikolaidis,unknown,,110,6.2,1.0
1459,NR,Documentary|Drama,Zeresenay Berhane Mehari,Zeresenay Berhane Mehari,,96,6.6,1.0
1460,NR,Action and Adventure|Art House and International|Drama,Hark Tsui,Hark Tsui|Koan Hui,1995-12-21,101,6.0,1.0
1462,NR,Drama,Roy Kellino,Pamela Kellino,,83,6.2,1.0
1463,R,Comedy,Kevin Smith,Kevin Smith,2001-08-24,104,6.4,0.0
1464,PG,Action and Adventure|Drama|Science Fiction and Fantasy,Clint Eastwood,Alex Lasker|Wendell Wellman,1982-06-01,136,5.4,0.0
1465,NR,Drama,Megan Griffiths,Megan Griffiths,,93,6.2,1.0
1466,PG-13,Drama,Richard Glatzer|Wash Westmoreland,Wash Westmoreland|Richard Glatzer,2015-01-16,99,7.0,1.0
1467,R,Drama|Horror|Mystery and Suspense,unknown,Steven Katz,2000-12-29,93,6.7,1.0
1468,NR,Western,Sam Newfield,unknown,,58,6.2,1.0
1470,NR,Classics|Comedy,Frank Borzage,unknown,1929-09-18,96,6.2,1.0
1471,R,Classics|Comedy|Drama,Richard Linklater,Richard Linklater,1991-07-05,105,6.9,1.0
1472,NR,Drama|Mystery and Suspense,Lewis Gilbert,Vernon Harris|Lewis Gilbert|Vernon Gilbert Harris,1958-09-08,119,6.2,1.0
1473,NR,Action and Adventure|Horror,unknown,unknown,,90,6.2,1.0
1474,R,Drama,Marc Levin,Marc Levin|Saul Williams|Sonja Sohn|Richard Stratton,1998-10-05,103,6.9,1.0
1475,PG,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,David Bowers,Timothy Hyde Harris|David Bowers|Timothy Harris,2009-10-23,94,5.8,0.0
1476,R,Art House and International|Comedy|Drama,Alan Rudolph,Alan Rudolph|Jon Bradshaw|John Bradshaw,1988-01-01,126,6.2,1.0
1477,G,Comedy|Kids and Family|Science Fiction and Fantasy,George Miller,Dick-King Smith|Judy Morris|Mark Lamprell,1998-11-25,90,6.5,1.0
1478,NR,Comedy,Brian Hooks|Barry Bowles,Brian Hooks,,90,2.8,0.0
1480,NR,Classics|Drama|Romance,unknown,unknown,,72,6.2,1.0
1482,NR,Drama,Oktay Ortabasi,Oktay Ortabasi|Jefferson Bonar,,85,6.2,1.0
1483,R,Drama,Jocelyn Moorhouse,unknown,2016-09-23,118,5.9,1.0
1484,PG,Action and Adventure|Classics|Drama|Mystery and Suspense|Romance,Alfred Hitchcock,Charles Bennett|James Hilton|Joan Harrison|Richard Maibaum|Robert Benchley,1940-08-16,120,7.9,1.0
1485,R,Action and Adventure|Comedy,Tom Holland,Dean Riesner|Deric Washburn|Hilary Henkin|Bill Svanoe,1987-10-30,104,4.1,0.0
1486,NR,Art House and International|Drama|Mystery and Suspense|Romance,Louis Malle,Louis Malle,1958-06-24,92,7.4,1.0
1487,PG-13,Comedy|Romance,Tim Story,unknown,2014-06-20,106,5.2,0.0
1488,G,Animation|Kids and Family|Science Fiction and Fantasy,Ben Stassen,Domonic Paris|Dominic Paris,2008-08-15,84,4.7,0.0
1489,PG,Animation|Kids and Family|Science Fiction and Fantasy,Steven Hahn|John Sparey|Steve Hahn,Jeffrey Scott,1985-11-22,107,6.2,1.0
1490,PG-13,Art House and International|Comedy|Drama,Lasse Hallstrom,unknown,1987-05-01,105,7.6,1.0
1492,PG-13,Comedy,Michael Salomon|Mikael Salomon,Rodney Carrington|Toby Keith,2008-08-08,89,5.6,0.0
1493,NR,Western,Roger Corman,Lou Rusoff,,82,6.2,1.0
1494,R,Drama|Mystery and Suspense,David Fincher,Steven Zaillian,2011-12-20,157,7.1,1.0
1495,NR,Drama|Mystery and Suspense,Robert Foster,unknown,,90,6.2,1.0
1496,PG-13,Drama|Romance,Rob Marshall,Robin Swicord,2005-12-16,105,6.1,0.0
1497,PG,Comedy,Bilge Ebiri,Bilge Ebiri,2004-11-10,86,5.7,1.0
1498,NR,Art House and International|Comedy|Drama|Musical and Performing Arts,unknown,unknown,1991-08-30,179,6.2,1.0
1499,NR,Documentary|Special Interest,Errol Morris,unknown,1981-10-08,56,7.7,1.0
1501,R,Classics|Drama,Tinto Brass,Gore Vidal,1979-07-14,150,4.0,0.0
1502,NR,Action and Adventure|Art House and International|Comedy,unknown,unknown,1997-07-25,102,6.9,1.0
1503,R,Action and Adventure|Comedy|Drama,Sidney Lumet,Vincent Patrick|Richard Burridge,1989-12-15,114,4.9,0.0
1504,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,David Caesar,David Caesar,,96,6.2,1.0
1505,R,Drama|Musical and Performing Arts,Iain Softley,Iain Softley|Stephen Ward|Michael Thomas,1994-04-15,100,6.0,1.0
1506,NR,Art House and International|Comedy|Drama,Jing Wong,Jing Wong,,120,6.2,1.0
1507,PG,Comedy,Fred Savage,unknown,2007-08-08,85,4.0,0.0
1508,NR,Documentary|Special Interest|Faith and Spirituality,Yoav Shamir,Yoav Shamir,2009-11-20,94,6.6,1.0
1509,R,Comedy,Michael Corrente,Bobby Farrelly|Peter Farrelly|Michael Corrente,1999-09-01,95,6.0,0.0
1510,NR,Science Fiction and Fantasy,Philip Haas,unknown,,100,4.0,0.0
1511,NR,Animation|Science Fiction and Fantasy,Gisaburo Sugii,unknown,,108,6.2,1.0
1512,R,Action and Adventure|Drama|Mystery and Suspense|Science Fiction and Fantasy,Paul Verhoeven,unknown,1990-06-01,113,6.9,1.0
1513,NR,Art House and International|Drama|Romance,Sergei Parajanov,unknown,1967-03-16,99,6.2,1.0
1514,PG,Action and Adventure|Drama,Sylvester Stallone,Sylvester Stallone,1979-06-15,119,6.2,1.0
1516,R,Drama|Mystery and Suspense,Bob Rafelson|George Bud Davis,Bob Rafelson|Nick Villiers|Alison Cross|Nick Villers,1997-02-21,98,6.1,1.0
1517,PG,Comedy|Television,Barry Levinson,Barry Levinson,2006-10-13,115,5.1,0.0
1518,NR,Action and Adventure|Classics|Western,Henry Hathaway,Jack Cunningham,1933-09-15,70,6.2,1.0
1519,PG-13,Drama,Jerry Zaks,Scott McPherson,1996-12-20,98,6.7,1.0
1520,PG-13,Drama|Musical and Performing Arts,Shana Feste,Shana Feste,2011-01-07,112,5.3,0.0
1522,R,Comedy|Drama|Romance,Richard Linklater,Richard Linklater|Kim Krizan,1995-01-27,101,7.7,1.0
1523,PG-13,Comedy,Steven Soderbergh,Rebecca Blunt,2017-08-18,119,6.9,1.0
1525,PG-13,Action and Adventure|Mystery and Suspense,Sam Mendes,John Logan|Robert Wade|Neal Purvis,2012-11-09,145,7.4,1.0
1526,NR,Action and Adventure|Drama,Mauritz Stiller,unknown,,84,6.2,0.0
1527,PG-13,Comedy,Donald Petrie,Doug Richardson|Tom Schulman,2004-02-20,110,5.2,0.0
1528,R,Art House and International|Comedy|Romance,Dan Mazer,Dan Mazer,2013-08-09,97,5.8,1.0
1529,R,Drama|Romance,James Bridges,Aaron Latham|James Bridges,1985-06-07,120,4.3,0.0
1530,NR,Action and Adventure,Robert Day,Clair Huffaker,,90,6.2,1.0
1532,NR,Action and Adventure|Classics|Science Fiction and Fantasy,Ford Beebe|Ray Taylor,unknown,1940-03-03,115,6.2,1.0
1533,NR,Art House and International|Comedy,Fahran Akhtar|Farhan Akhtar,Farhan Akhtar|Kassim Jagmagia,,183,6.2,1.0
